REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;CANT;INT;RPIC;CL_PELEM;CL_PGE;EP;SECT;NB_EQUIP
84;01;01283;01283_0104;2018;C101;1;X;0;X;X;1;PU;1
84;01;01283;01283_0201;2018;C101;1;X;0;X;X;1;PU;2
84;01;01283;01283_0202;2018;C101;1;X;0;X;X;1;PU;1
84;01;01283;01283_0203;2018;C101;1;X;0;X;X;1;PU;1
84;01;01283;01283_0301;2018;C101;1;X;0;X;X;1;PU;1
84;01;01283;01283_0303;2018;C101;1;X;0;X;X;0;PR;1
84;01;01283;01283_0304;2018;C101;1;X;0;X;X;1;PU;1
84;01;01283;01283_0103;2018;C104;1;X;0;0;X;1;PU;2
84;01;01283;01283_0104;2018;C104;1;X;0;0;X;1;PU;1
84;01;01283;01283_0202;2018;C104;1;X;0;0;X;1;PU;1
84;01;01283;01283_0203;2018;C104;0;X;0;1;X;1;PU;1
84;01;01283;01283_0203;2018;C104;1;X;0;0;X;1;PU;1
84;01;01283;01283_0301;2018;C104;1;X;0;0;X;0;PR;1
84;01;01283;01283_0301;2018;C104;1;X;0;0;X;1;PU;1
84;01;01283;01283_0305;2018;C104;1;X;0;1;X;0;PU;1
84;01;01283;01283_0104;2018;C201;1;0;X;X;X;1;PU;2
84;01;01283;01283_0303;2018;C201;1;0;X;X;X;0;PR;1
84;01;01283;01283_0202;2018;C301;1;1;X;X;0;0;PU;1
84;01;01283;01283_0202;2018;C305;1;1;X;X;X;X;PU;1
84;01;01283;01283_0102;2018;C401;X;X;X;X;X;X;PR;1
84;01;01283;01283_0201;2018;C402;X;X;X;X;X;X;PU;1
84;01;01284;01284;2018;C105;1;X;X;0;X;0;PU;1
84;01;01285;01285;2018;C104;0;X;0;1;X;0;PU;1
84;01;01286;01286;2018;C104;0;X;0;0;X;0;PU;1
84;01;01286;01286;2018;C104;0;X;0;1;X;0;PU;1
84;01;01288;01288;2018;C104;0;X;0;1;X;0;PU;1
84;01;01288;01288;2018;C201;1;0;X;X;X;0;PU;1
84;01;01289;01289_0101;2018;C101;1;X;0;X;X;0;PU;1
84;01;01289;01289_0101;2018;C104;1;X;0;0;X;0;PU;1
84;01;01289;01289_0102;2018;C201;1;0;X;X;X;0;PU;1
84;01;01289;01289_0102;2018;C303;X;;X;X;0;X;PR;1
84;01;01289;01289_0101;2018;C601;X;X;X;X;X;X;PR;1
84;01;01289;01289_0102;2018;C603;X;X;X;X;X;X;PR;1
84;01;01290;01290;2018;C104;;X;0;0;X;0;PR;1
84;01;01290;01290;2018;C105;1;X;X;0;X;0;PU;1
84;01;01291;01291;2018;C104;1;X;0;1;X;0;PU;1
84;01;01294;01294;2018;C104;0;X;0;1;X;0;PU;1
84;01;01295;01295;2018;C105;1;X;X;0;X;0;PU;1
84;01;01297;01297;2018;C102;0;X;X;X;X;0;PU;1
84;01;01299;01299;2018;C105;1;X;X;0;X;0;PU;1
84;01;01301;01301;2018;C101;1;X;0;X;X;0;PU;1
84;01;01301;01301;2018;C104;1;X;0;0;X;0;PU;1
84;01;01303;01303;2018;C101;1;X;0;X;X;0;PU;1
84;01;01303;01303;2018;C104;1;X;0;0;X;0;PU;1
84;01;01303;01303;2018;C201;1;0;X;X;X;0;PU;1
84;01;01304;01304;2018;C101;0;X;0;X;X;0;PU;1
84;01;01304;01304;2018;C104;1;X;0;1;X;0;PU;1
84;01;01304;01304;2018;C201;1;0;X;X;X;0;PU;1
84;01;01305;01305;2018;C101;0;X;0;X;X;0;PU;1
84;01;01305;01305;2018;C104;1;X;0;0;X;0;PU;1
84;01;01305;01305;2018;C201;1;0;X;X;X;0;PU;1
84;01;01306;01306;2018;C101;0;X;0;X;X;0;PU;1
84;01;01306;01306;2018;C104;0;X;0;0;X;0;PU;1
84;01;01306;01306;2018;C201;1;0;X;X;X;0;PU;1
84;01;01306;01306;2018;C303;X;1;X;X;0;X;PR;1
84;01;01306;01306;2018;C601;X;X;X;X;X;X;PR;1
84;01;01307;01307;2018;C104;1;X;0;1;X;0;PU;1
84;01;01308;01308;2018;C104;0;X;0;1;X;0;PU;1
84;01;01313;01313;2018;C101;1;X;0;X;X;0;PU;2
84;01;01313;01313;2018;C104;;X;0;1;X;0;PU;2
84;01;01313;01313;2018;C104;1;X;0;0;X;0;PU;2
84;01;01313;01313;2018;C201;1;0;X;X;X;0;PU;1
84;01;01314;01314;2018;C104;1;X;0;1;X;0;PU;1
84;01;01318;01318;2018;C102;0;X;X;X;X;0;PU;1
84;01;01319;01319;2018;C105;1;X;X;0;X;0;PU;1
84;01;01320;01320;2018;C104;1;X;0;1;X;0;PR;1
84;01;01320;01320;2018;C104;1;X;0;1;X;0;PU;1
84;01;01321;01321;2018;C104;0;X;0;1;X;0;PU;1
84;01;01322;01322;2018;C101;1;X;0;X;X;0;PU;1
84;01;01322;01322;2018;C104;1;X;0;0;X;0;PU;1
84;01;01322;01322;2018;C104;1;X;0;1;X;0;PR;1
84;01;01322;01322;2018;C201;1;0;X;X;X;0;PU;1
84;01;01323;01323;2018;C102;1;X;X;X;X;0;PU;1
84;01;01325;01325;2018;C104;1;X;0;1;X;0;PU;1
84;01;01328;01328;2018;C105;1;X;X;0;X;0;PU;1
84;01;01332;01332;2018;C105;0;X;X;0;X;0;PU;1
84;01;01333;01333;2018;C101;1;X;0;X;X;0;PU;1
84;01;01333;01333;2018;C104;1;X;0;0;X;0;PU;1
84;01;01333;01333;2018;C201;1;0;X;X;X;0;PU;1
84;01;01335;01335;2018;C105;1;X;X;1;X;0;PU;1
84;01;01336;01336;2018;C104;1;X;0;1;X;0;PU;1
84;01;01337;01337;2018;C104;1;X;0;1;X;0;PU;1
84;01;01338;01338;2018;C104;0;X;0;0;X;0;PU;1
84;01;01338;01338;2018;C104;1;X;0;1;X;0;PU;1
84;01;01339;01339;2018;C104;1;X;0;1;X;0;PU;1
84;01;01342;01342;2018;C104;1;X;0;1;X;0;PU;1
84;01;01343;01343;2018;C105;1;X;X;1;X;0;PU;1
84;01;01344;01344;2018;C101;1;X;0;X;X;0;PU;1
84;01;01344;01344;2018;C104;1;X;0;1;X;0;PU;1
84;01;01344;01344;2018;C201;1;0;X;X;X;0;PU;1
84;01;01345;01345;2018;C104;0;X;0;1;X;0;PU;1
84;01;01346;01346;2018;C104;1;X;0;1;X;0;PU;1
84;01;01347;01347;2018;C104;1;X;0;1;X;0;PU;1
84;01;01348;01348;2018;C104;1;X;0;1;X;0;PR;1
84;01;01348;01348;2018;C104;1;X;0;1;X;0;PU;1
84;01;01348;01348;2018;C201;1;0;X;X;X;0;PR;1
84;01;01349;01349;2018;C102;0;X;X;X;X;0;PU;1
84;01;01350;01350;2018;C101;1;X;0;X;X;0;PU;1
84;01;01350;01350;2018;C104;1;X;0;0;X;0;PU;1
84;01;01350;01350;2018;C104;1;X;0;1;X;0;PR;1
84;01;01351;01351;2018;C104;1;X;0;1;X;0;PU;1
84;01;01352;01352;2018;C102;1;X;X;X;X;0;PU;1
84;01;01353;01353;2018;C104;1;X;0;1;X;0;PU;1
84;01;01354;01354_0103;2018;C101;1;X;0;X;X;0;PU;2
84;01;01354;01354_0101;2018;C104;0;X;0;1;X;0;PU;1
84;01;01354;01354_0101;2018;C104;1;X;0;1;X;0;PU;1
84;01;01354;01354_0103;2018;C104;1;X;0;0;X;0;PU;2
84;01;01354;01354_0103;2018;C201;1;0;X;X;X;0;PU;1
84;01;01354;01354_0103;2018;C401;X;X;X;X;X;X;PR;1
84;01;01354;01354_0101;2018;C509;X;X;X;X;X;X;PU;1
84;01;01355;01355;2018;C105;1;X;X;0;X;0;PU;1
84;01;01357;01357;2018;C104;1;X;0;1;X;0;PU;1
84;01;01358;01358;2018;C104;0;X;0;1;X;0;PU;1
84;01;01360;01360;2018;C101;;X;0;X;X;0;PR;1
84;01;01360;01360;2018;C104;0;X;0;1;X;0;PU;1
84;01;01361;01361;2018;C104;0;X;0;1;X;0;PU;1
84;01;01362;01362;2018;C104;1;X;0;1;X;0;PU;1
84;01;01363;01363;2018;C101;1;X;0;X;X;0;PU;1
84;01;01363;01363;2018;C104;1;X;0;0;X;0;PU;1
84;01;01364;01364;2018;C105;1;X;X;0;X;0;PU;1
84;01;01365;01365;2018;C104;1;X;0;1;X;0;PU;1
84;01;01366;01366;2018;C104;0;X;0;1;X;0;PU;1
84;01;01367;01367;2018;C105;1;X;X;0;X;0;PU;1
84;01;01368;01368;2018;C105;1;X;X;0;X;0;PU;1
84;01;01369;01369;2018;C104;1;X;0;1;X;0;PU;1
84;01;01370;01370;2018;C104;1;X;0;1;X;0;PU;1
84;01;01371;01371;2018;C104;1;X;0;1;X;0;PU;1
84;01;01372;01372;2018;C104;0;X;0;1;X;0;PU;1
84;01;01373;01373;2018;C104;1;X;0;1;X;0;PU;1
84;01;01374;01374;2018;C104;1;X;0;1;X;0;PU;1
84;01;01375;01375;2018;C104;1;X;0;1;X;0;PU;1
84;01;01376;01376;2018;C101;1;X;0;X;X;0;PU;1
84;01;01376;01376;2018;C104;1;X;0;0;X;0;PU;1
84;01;01378;01378;2018;C104;0;X;0;1;X;0;PU;1
84;01;01379;01379;2018;C104;0;X;0;1;X;0;PU;1
84;01;01380;01380;2018;C105;1;X;X;0;X;0;PU;1
84;01;01381;01381;2018;C102;1;X;X;X;X;0;PU;1
84;01;01383;01383;2018;C104;1;X;0;1;X;0;PU;1
84;01;01384;01384;2018;C104;1;X;0;1;X;1;PU;1
84;01;01384;01384;2018;C201;1;0;X;X;X;1;PU;1
84;01;01385;01385;2018;C104;1;X;0;1;X;0;PU;1
84;01;01386;01386;2018;C104;0;X;0;1;X;0;PU;1
84;01;01386;01386;2018;C303;X;1;X;X;0;X;PR;1
84;01;01388;01388;2018;C104;1;X;1;1;X;0;PU;1
84;01;01388;01388;2018;C201;1;0;X;X;X;0;PU;1
84;01;01389;01389;2018;C104;1;X;0;1;X;0;PU;1
84;01;01390;01390;2018;C104;0;X;0;1;X;0;PU;1
84;01;01390;01390;2018;C601;X;X;X;X;X;X;PU;1
84;01;01393;01393;2018;C105;1;X;X;1;X;0;PU;1
84;01;01396;01396;2018;C104;0;X;0;1;X;0;PU;1
84;01;01397;01397;2018;C104;0;X;0;1;X;0;PU;1
84;01;01397;01397;2018;C201;0;0;X;X;X;0;PR;1
84;01;01398;01398;2018;C104;1;X;0;1;X;0;PU;1
84;01;01399;01399;2018;C104;0;X;0;1;X;0;PU;1
84;01;01401;01401;2018;C104;0;X;0;1;X;0;PU;1
84;01;01402;01402;2018;C104;0;X;0;1;X;0;PU;1
84;01;01403;01403;2018;C104;0;X;0;1;X;0;PU;1
84;01;01405;01405;2018;C104;1;X;0;1;X;0;PU;1
84;01;01407;01407;2018;C104;0;X;0;1;X;0;PU;1
84;01;01408;01408;2018;C104;0;X;0;1;X;0;PU;1
84;01;01410;01410;2018;C104;1;X;0;0;X;0;PU;1
84;01;01411;01411;2018;C104;0;X;0;0;X;0;PU;1
84;01;01412;01412;2018;C102;1;X;X;X;X;0;PU;1
84;01;01415;01415;2018;C104;0;X;0;0;X;0;PU;1
84;01;01416;01416;2018;C101;0;X;0;X;X;1;PU;1
84;01;01416;01416;2018;C104;0;X;0;0;X;1;PU;1
84;01;01417;01417;2018;C104;0;X;0;0;X;0;PU;1
84;01;01418;01418;2018;C104;1;X;0;1;X;0;PU;1
84;01;01419;01419;2018;C101;0;X;0;X;X;0;PU;1
84;01;01419;01419;2018;C104;1;X;0;0;X;0;PU;1
84;01;01420;01420;2018;C101;0;X;0;X;X;0;PU;1
84;01;01420;01420;2018;C104;1;X;0;0;X;0;PU;1
84;01;01420;01420;2018;C201;1;0;X;X;X;0;PU;1
84;01;01421;01421;2018;C104;0;X;0;1;X;0;PU;1
84;01;01422;01422;2018;C104;1;X;0;1;X;0;PU;1
84;01;01423;01423;2018;C105;0;X;X;0;X;0;PU;1
84;01;01424;01424;2018;C104;0;X;0;1;X;0;PU;1
84;01;01425;01425;2018;C105;1;X;X;0;X;0;PU;1
84;01;01426;01426;2018;C104;1;X;0;1;X;0;PU;1
84;01;01427;01427_0101;2018;C101;0;X;0;X;X;0;PU;1
84;01;01427;01427_0102;2018;C101;0;X;0;X;X;0;PU;1
84;01;01427;01427_0101;2018;C104;1;X;0;0;X;0;PU;1
84;01;01427;01427_0102;2018;C104;1;X;0;0;X;0;PU;1
84;01;01427;01427_0102;2018;C104;1;X;0;1;X;0;PR;1
84;01;01427;01427_0101;2018;C201;1;0;X;X;X;0;PU;1
84;01;01427;01427_0102;2018;C201;1;0;X;X;X;0;PR;1
84;01;01427;01427_0101;2018;C301;1;0;X;X;0;0;PU;1
84;01;01429;01429;2018;C105;1;X;X;0;X;0;PU;1
84;01;01430;01430;2018;C104;0;X;0;0;X;0;PU;1
84;01;01431;01431;2018;C104;0;X;0;1;X;0;PU;1
84;01;01434;01434;2018;C104;0;X;0;1;X;0;PU;1
84;01;01435;01435;2018;C101;0;X;0;X;X;0;PU;1
84;01;01435;01435;2018;C104;0;X;0;0;X;0;PU;1
84;01;01436;01436;2018;C104;0;X;0;0;X;0;PU;1
84;01;01441;01441;2018;C104;0;X;0;1;X;0;PU;1
84;01;01443;01443;2018;C101;1;X;0;X;X;0;PU;1
84;01;01443;01443;2018;C104;1;X;0;0;X;0;PU;1
84;01;01443;01443;2018;C201;1;0;X;X;X;0;PU;1
84;01;01443;01443;2018;C303;X;1;X;X;0;X;PR;1
84;01;01444;01444;2018;C104;0;X;0;1;X;0;PU;1
84;01;01445;01445;2018;C104;1;X;0;1;X;0;PU;1
84;01;01446;01446;2018;C104;1;X;0;1;X;0;PU;1
84;01;01447;01447;2018;C104;0;X;0;1;X;0;PU;1
84;01;01448;01448;2018;C104;0;X;0;0;X;0;PU;1
84;01;01449;01449;2018;C104;1;X;0;1;X;0;PU;1
84;01;01450;01450;2018;C101;0;X;0;X;X;0;PU;1
84;01;01450;01450;2018;C104;0;X;0;0;X;0;PU;1
84;01;01451;01451_0102;2018;C101;1;X;0;X;X;0;PU;1
84;01;01451;01451_0102;2018;C104;1;X;0;0;X;0;PU;1
84;01;01451;01451_0102;2018;C104;1;X;0;1;X;0;PR;1
84;01;01452;01452;2018;C104;0;X;0;0;X;0;PU;1
84;01;01452;01452;2018;C104;0;X;0;1;X;0;PU;1
84;01;01453;01453;2018;C105;0;X;X;0;X;0;PU;1
84;01;01454;01454;2018;C104;0;X;0;1;X;0;PU;1
84;01;01457;01457;2018;C104;1;X;0;1;X;0;PR;1
84;01;01457;01457;2018;C104;1;X;0;1;X;0;PU;1
84;01;01457;01457;2018;C201;1;0;X;X;X;0;PU;1
32;02;02001;02001;2018;C105;0;X;X;1;X;0;PU;1
32;02;02002;02002;2018;C104;0;X;0;1;X;0;PU;1
32;02;02003;02003;2018;C104;0;X;1;1;X;0;PU;1
32;02;02009;02009;2018;C105;0;X;X;0;X;0;PU;1
32;02;02011;02011;2018;C104;0;X;1;1;X;0;PU;1
32;02;02011;02011;2018;C303;X;1;X;X;0;X;PR;1
32;02;02011;02011;2018;C603;X;X;X;X;X;X;PR;1
32;02;02011;02011;2018;C605;X;0;X;X;X;X;PR;1
32;02;02013;02013;2018;C104;0;X;1;1;X;0;PU;1
32;02;02014;02014;2018;C104;0;X;0;1;X;0;PU;1
32;02;02017;02017;2018;C102;0;X;X;X;X;1;PU;1
32;02;02018;02018;2018;C101;1;X;1;X;X;0;PU;1
32;02;02018;02018;2018;C104;1;X;1;0;X;0;PU;1
32;02;02018;02018;2018;C201;1;0;X;X;X;0;PU;1
32;02;02020;02020;2018;C104;0;X;0;0;X;0;PU;1
32;02;02025;02025;2018;C102;0;X;X;X;X;0;PU;1
32;02;02028;02028;2018;C101;0;X;1;X;X;0;PU;1
32;02;02028;02028;2018;C104;0;X;1;0;X;0;PU;1
32;02;02031;02031;2018;C104;1;X;1;1;X;0;PU;1
32;02;02032;02032;2018;C105;0;X;X;0;X;0;PU;1
32;02;02035;02035;2018;C102;0;X;X;X;X;1;PU;1
32;02;02037;02037;2018;C102;0;X;X;X;X;0;PU;1
32;02;02037;02037;2018;C105;0;X;X;0;X;0;PU;1
32;02;02041;02041;2018;C104;0;X;1;1;X;0;PU;1
32;02;02046;02046;2018;C105;0;X;X;0;X;0;PU;1
32;02;02047;02047;2018;C102;0;X;X;X;X;0;PU;1
32;02;02049;02049;2018;C104;0;X;0;1;X;0;PU;1
32;02;02050;02050;2018;C105;0;X;X;0;X;0;PU;1
32;02;02054;02054;2018;C105;0;X;X;0;X;0;PU;1
32;02;02057;02057;2018;C101;0;X;0;X;X;0;PU;1
32;02;02057;02057;2018;C104;1;X;0;0;X;0;PU;1
32;02;02057;02057;2018;C201;1;0;X;X;X;0;PU;1
32;02;02058;02058;2018;C104;0;X;1;1;X;0;PU;1
32;02;02059;02059;2018;C101;0;X;0;X;X;1;PU;3
32;02;02059;02059;2018;C104;0;X;0;0;X;1;PU;1
32;02;02064;02064;2018;C101;0;X;0;X;X;0;PU;1
32;02;02064;02064;2018;C104;0;X;0;0;X;0;PU;1
32;02;02064;02064;2018;C201;1;0;X;X;X;0;PU;1
32;02;02065;02065;2018;C104;0;X;0;1;X;0;PU;1
32;02;02070;02070;2018;C105;0;X;X;1;X;1;PU;1
32;02;02071;02071;2018;C105;0;X;X;0;X;0;PU;1
32;02;02073;02073;2018;C104;0;X;0;1;X;0;PU;1
32;02;02074;02074;2018;C101;0;X;0;X;X;0;PU;1
32;02;02078;02078;2018;C105;0;X;X;0;X;0;PU;1
32;02;02081;02081;2018;C105;0;X;X;1;X;0;PU;1
32;02;02083;02083;2018;C104;1;X;1;1;X;1;PU;1
32;02;02085;02085;2018;C104;1;X;0;1;X;1;PU;1
32;02;02086;02086;2018;C104;0;X;0;1;X;0;PU;1
32;02;02089;02089;2018;C104;0;X;0;1;X;0;PU;1
32;02;02093;02093;2018;C104;0;X;0;1;X;0;PU;1
32;02;02095;02095;2018;C101;0;X;0;X;X;1;PU;3
32;02;02095;02095;2018;C104;0;X;0;0;X;1;PU;2
32;02;02095;02095;2018;C104;0;X;1;0;X;1;PU;1
32;02;02095;02095;2018;C201;1;0;X;X;X;1;PU;1
32;02;02095;02095;2018;C201;1;1;X;X;X;0;PR;1
32;02;02095;02095;2018;C301;1;1;X;X;0;0;PR;1
32;02;02095;02095;2018;C302;1;1;X;X;0;0;PR;1
32;02;02097;02097;2018;C102;0;X;X;X;X;0;PU;1
32;02;02103;02103;2018;C104;0;X;1;1;X;0;PU;1
32;02;02106;02106;2018;C104;0;X;1;1;X;0;PU;1
32;02;02108;02108;2018;C105;0;X;X;0;X;0;PU;1
32;02;02109;02109;2018;C105;0;X;X;1;X;0;PU;1
32;02;02110;02110;2018;C104;1;X;0;1;X;0;PR;1
32;02;02110;02110;2018;C104;1;X;1;1;X;0;PU;1
32;02;02110;02110;2018;C201;1;0;X;X;X;0;PU;1
32;02;02111;02111;2018;C104;0;X;0;1;X;0;PU;1
32;02;02112;02112;2018;C104;0;X;0;1;X;1;PU;1
32;02;02114;02114;2018;C104;0;X;0;1;X;0;PU;1
32;02;02123;02123;2018;C105;0;X;X;0;X;0;PU;1
32;02;02124;02124;2018;C105;0;X;X;1;X;0;PU;1
32;02;02126;02126;2018;C104;0;X;1;1;X;0;PU;1
32;02;02128;02128;2018;C104;0;X;1;1;X;0;PU;1
32;02;02130;02130;2018;C105;0;X;X;0;X;0;PU;1
32;02;02131;02131;2018;C101;0;X;0;X;X;0;PU;1
32;02;02131;02131;2018;C104;0;X;0;0;X;0;PU;1
32;02;02133;02133;2018;C104;0;X;1;1;X;0;PU;1
32;02;02134;02134;2018;C104;0;X;0;1;X;0;PU;1
32;02;02135;02135;2018;C104;0;X;1;1;X;0;PU;1
32;02;02139;02139;2018;C105;0;X;X;0;X;0;PU;1
32;02;02140;02140;2018;C105;0;X;X;1;X;0;PU;1
32;02;02141;02141;2018;C104;1;X;0;1;X;0;PR;1
32;02;02141;02141;2018;C104;1;X;1;1;X;0;PU;1
32;02;02141;02141;2018;C201;1;0;X;X;X;0;PR;1
32;02;02141;02141;2018;C201;1;0;X;X;X;0;PU;1
32;02;02141;02141;2018;C303;X;1;X;X;0;X;PR;1
32;02;02141;02141;2018;C601;X;X;X;X;X;X;PR;1
32;02;02141;02141;2018;C603;X;X;X;X;X;X;PR;1
32;02;02141;02141;2018;C605;X;0;X;X;X;X;PR;1
32;02;02145;02145;2018;C104;0;X;1;1;X;0;PU;1
32;02;02153;02153;2018;C105;0;X;X;1;X;0;PU;1
32;02;02154;02154;2018;C104;0;X;1;1;X;0;PU;1
32;02;02157;02157;2018;C105;0;X;X;1;X;0;PU;1
32;02;02158;02158;2018;C104;1;X;1;1;X;0;PU;1
32;02;02160;02160;2018;C104;0;X;0;1;X;0;PU;1
32;02;02163;02163;2018;C101;1;X;0;X;X;0;PU;1
32;02;02163;02163;2018;C104;1;X;0;0;X;0;PU;1
32;02;02163;02163;2018;C201;1;0;X;X;X;0;PU;1
32;02;02165;02165;2018;C101;0;X;1;X;X;0;PU;1
32;02;02165;02165;2018;C104;0;X;1;0;X;0;PU;1
32;02;02165;02165;2018;C104;1;X;0;1;X;0;PR;1
32;02;02165;02165;2018;C201;1;0;X;X;X;0;PR;1
32;02;02165;02165;2018;C609;X;X;X;X;X;X;PR;1
32;02;02167;02167;2018;C105;0;X;X;0;X;0;PU;1
32;02;02168;02168_0101;2018;C101;1;X;0;X;X;0;PU;1
32;02;02168;02168_0501;2018;C101;1;X;0;X;X;1;PU;1
32;02;02168;02168_0601;2018;C101;1;X;0;X;X;0;PU;1
32;02;02168;02168_0601;2018;C101;1;X;0;X;X;1;PU;1
32;02;02168;02168_0701;2018;C101;1;X;0;X;X;1;PU;1
32;02;02168;02168_0101;2018;C104;1;X;0;0;X;0;PU;2
32;02;02168;02168_0101;2018;C104;1;X;0;1;X;0;PR;1
32;02;02168;02168_0101;2018;C104;1;X;0;1;X;0;PU;1
32;02;02168;02168_0201;2018;C104;1;X;1;1;X;1;PU;1
32;02;02168;02168_0401;2018;C104;0;X;0;1;X;1;PU;1
32;02;02168;02168_0401;2018;C104;1;X;0;0;X;1;PU;1
32;02;02168;02168_0501;2018;C104;1;X;0;0;X;1;PU;2
32;02;02168;02168_0101;2018;C201;1;0;X;X;X;0;PU;1
32;02;02168;02168_0101;2018;C201;1;1;X;X;X;0;PR;1
32;02;02168;02168_0701;2018;C201;1;0;X;X;X;1;PU;1
32;02;02168;02168_0101;2018;C301;1;1;X;X;0;0;PR;1
32;02;02168;02168_0401;2018;C301;1;1;X;X;0;0;PU;1
32;02;02168;02168_0501;2018;C301;1;1;X;X;0;0;PU;1
32;02;02168;02168_0101;2018;C302;1;1;X;X;0;0;PR;1
32;02;02168;02168_0501;2018;C305;1;0;X;X;X;X;PU;1
32;02;02168;02168_0701;2018;C305;1;1;X;X;X;X;PU;1
32;02;02168;02168_0101;2018;C601;X;X;X;X;X;X;PR;1
32;02;02168;02168_0401;2018;C601;X;X;X;X;X;X;PR;1
32;02;02168;02168_0101;2018;C609;X;X;X;X;X;X;PR;1
32;02;02168;02168_0201;2018;C609;X;X;X;X;X;X;PR;1
32;02;02173;02173_0101;2018;C101;0;X;0;X;X;0;PU;2
32;02;02173;02173_0201;2018;C101;0;X;0;X;X;0;PU;2
32;02;02173;02173_0301;2018;C101;0;X;0;X;X;0;PU;2
32;02;02173;02173_0101;2018;C104;0;X;0;0;X;0;PU;3
32;02;02173;02173_0201;2018;C104;0;X;0;0;X;0;PU;1
32;02;02173;02173_0201;2018;C104;1;X;0;1;X;0;PR;1
32;02;02173;02173_0301;2018;C104;0;X;0;0;X;0;PU;2
32;02;02173;02173_0201;2018;C201;1;1;X;X;X;0;PR;1
32;02;02173;02173_0301;2018;C201;1;0;X;X;X;0;PU;1
32;02;02173;02173_0301;2018;C201;1;1;X;X;X;0;PU;1
32;02;02173;02173_0201;2018;C301;1;1;X;X;0;0;PR;1
32;02;02173;02173_0201;2018;C301;1;1;X;X;0;0;PU;1
32;02;02173;02173_0101;2018;C302;1;1;X;X;0;0;PU;1
32;02;02173;02173_0201;2018;C302;1;1;X;X;0;0;PR;1
32;02;02173;02173_0101;2018;C303;X;1;X;X;0;X;PR;1
32;02;02173;02173_0301;2018;C402;X;X;X;X;X;X;PU;1
32;02;02173;02173_0101;2018;C601;X;X;X;X;X;X;PU;1
32;02;02173;02173_0201;2018;C601;X;X;X;X;X;X;PR;2
32;02;02173;02173_0201;2018;C601;X;X;X;X;X;X;PU;1
32;02;02173;02173_0301;2018;C601;X;X;X;X;X;X;PR;1
32;02;02173;02173_0101;2018;C603;X;X;X;X;X;X;PR;1
32;02;02173;02173_0101;2018;C605;X;1;X;X;X;X;PR;1
32;02;02174;02174;2018;C104;0;X;0;1;X;0;PU;1
32;02;02176;02176;2018;C102;0;X;X;X;X;0;PU;1
32;02;02180;02180;2018;C104;0;X;0;1;X;0;PU;1
32;02;02185;02185;2018;C105;0;X;X;0;X;0;PU;1
32;02;02186;02186;2018;C104;1;X;1;1;X;0;PU;1
32;02;02187;02187;2018;C101;1;X;1;X;X;0;PU;1
32;02;02187;02187;2018;C104;0;X;1;0;X;0;PU;1
32;02;02189;02189;2018;C105;0;X;X;0;X;0;PU;1
32;02;02190;02190;2018;C104;0;X;1;1;X;0;PU;1
32;02;02191;02191;2018;C104;0;X;1;1;X;0;PU;1
32;02;02195;02195;2018;C105;0;X;X;1;X;0;PU;1
32;02;02197;02197;2018;C303;X;1;X;X;0;X;PR;1
32;02;02197;02197;2018;C603;X;X;X;X;X;X;PR;1
32;02;02197;02197;2018;C605;X;0;X;X;X;X;PR;1
32;02;02199;02199;2018;C104;0;X;0;1;X;0;PU;1
32;02;02201;02201;2018;C104;0;X;1;1;X;0;PU;1
32;02;02203;02203;2018;C101;1;X;1;X;X;1;PU;1
32;02;02203;02203;2018;C104;0;X;1;0;X;1;PU;1
32;02;02209;02209;2018;C101;0;X;1;X;X;0;PU;1
32;02;02209;02209;2018;C104;1;X;1;0;X;0;PU;1
32;02;02209;02209;2018;C201;1;0;X;X;X;0;PU;1
32;02;02211;02211;2018;C104;0;X;1;1;X;0;PU;1
32;02;02212;02212;2018;C104;0;X;0;1;X;0;PU;1
32;02;02213;02213;2018;C105;0;X;X;0;X;0;PU;1
32;02;02215;02215;2018;C104;1;X;1;1;X;0;PU;1
32;02;02215;02215;2018;C201;1;0;X;X;X;0;PU;1
32;02;02216;02216;2018;C102;0;X;X;X;X;0;PU;1
32;02;02217;02217;2018;C101;0;X;1;X;X;0;PU;1
32;02;02217;02217;2018;C104;1;X;1;0;X;0;PU;1
32;02;02217;02217;2018;C201;1;0;X;X;X;0;PU;1
32;02;02218;02218;2018;C104;0;X;0;1;X;0;PU;1
32;02;02219;02219;2018;C303;X;1;X;X;0;X;PU;1
32;02;02220;02220;2018;C104;0;X;1;1;X;1;PU;1
32;02;02224;02224;2018;C102;0;X;X;X;X;0;PU;1
32;02;02226;02226;2018;C104;0;X;1;1;X;0;PU;1
32;02;02228;02228;2018;C104;0;X;1;1;X;0;PU;1
32;02;02230;02230;2018;C302;1;1;X;X;0;0;PR;1
32;02;02231;02231;2018;C104;0;X;1;1;X;0;PU;1
32;02;02236;02236;2018;C105;0;X;X;0;X;0;PU;1
32;02;02237;02237;2018;C104;1;X;1;1;X;0;PU;1
32;02;02237;02237;2018;C201;1;0;X;X;X;0;PU;1
32;02;02238;02238;2018;C104;0;X;1;1;X;0;PU;1
32;02;02239;02239;2018;C104;0;X;0;1;X;0;PU;1
32;02;02239;02239;2018;C303;X;1;X;X;0;X;PU;1
32;02;02242;02242;2018;C104;0;X;0;1;X;0;PU;1
32;02;02243;02243;2018;C104;0;X;1;1;X;0;PU;1
